"HVAC";"TExt";"HExt";"VelMax";"TInt";"month";"hour";"minOccupancy";"workDay";"date"
0.0;7.66;549.6666666666666;1.27;21.847499499999998;2.0;20.0;0.0;1.0;2/11/16 8:00 PM
0.0;7.71;552.5833333333334;0.78;21.419998;2.0;21.0;0.0;1.0;2/11/16 9:00 PM
0.0;7.84;553.0;0.69;21.419998;2.0;22.0;0.0;1.0;2/11/16 10:00 PM
0.0;7.98;552.75;2.16;20.98;2.0;23.0;0.0;1.0;2/11/16 11:00 PM
0.0;8.12;553.3333333333334;0.88;20.833334;2.0;0.0;0.0;2.0;2/12/16 12:00 AM
0.0;8.1;553.0;2.25;20.833334;2.0;1.0;0.0;2.0;2/12/16 1:00 AM
0.0;8.3;552.8333333333334;1.27;21.2108345;2.0;2.0;0.0;2.0;2/12/16 2:00 AM
1.0;8.47;552.5;1.27;21.648334499999997;2.0;3.0;0.0;2.0;2/12/16 3:00 AM
1.0;8.83;552.75;2.45;21.960001;2.0;4.0;0.0;2.0;2/12/16 4:00 AM
1.0;10.2;552.4166666666666;5.29;21.960001;2.0;5.0;0.0;2.0;2/12/16 5:00 AM
1.0;10.48;551.4166666666666;2.55;22.49;2.0;6.0;0.0;2.0;2/12/16 6:00 AM
1.0;10.93;550.3333333333334;7.15;22.64916625;2.0;7.0;0.0;2.0;2/12/16 7:00 AM
1.0;11.39;549.4166666666666;3.23;23.126665;2.0;8.0;1.0;2.0;2/12/16 8:00 AM
1.0;11.86;545.6666666666666;5.49;23.126665;2.0;9.0;1.0;2.0;2/12/16 9:00 AM
0.0;12.89;543.8333333333334;0.69;23.126665;2.0;10.0;1.0;2.0;2/12/16 10:00 AM
0.0;13.09;540.6666666666666;1.67;23.126665;2.0;11.0;1.0;2.0;2/12/16 11:00 AM
0.0;13.25;540.1666666666666;2.45;23.126665;2.0;12.0;1.0;2.0;2/12/16 12:00 PM
0.0;12.1;542.3333333333334;8.04;23.126665;2.0;13.0;1.0;2.0;2/12/16 1:00 PM
0.0;12.73;544.1666666666666;2.25;23.126665;2.0;14.0;1.0;2.0;2/12/16 2:00 PM
0.0;12.05;542.9166666666666;1.86;22.929999249999998;2.0;15.0;0.0;2.0;2/12/16 3:00 PM
0.0;11.99;545.1666666666666;1.47;22.340002;2.0;16.0;0.0;2.0;2/12/16 4:00 PM
0.0;11.87;547.8333333333334;3.14;22.340002;2.0;17.0;0.0;2.0;2/12/16 5:00 PM
0.0;11.41;548.6666666666666;2.94;22.026667500000002;2.0;18.0;0.0;2.0;2/12/16 6:00 PM
0.0;10.99;550.0;3.14;21.713333;2.0;19.0;0.0;2.0;2/12/16 7:00 PM
0.0;10.74;550.25;1.57;21.713333;2.0;20.0;0.0;2.0;2/12/16 8:00 PM
0.0;10.76;551.9166666666666;0.78;21.713333;2.0;21.0;0.0;2.0;2/12/16 9:00 PM
0.0;10.7;551.0;0.88;21.30083225;2.0;22.0;0.0;2.0;2/12/16 10:00 PM
0.0;10.64;551.5833333333334;0.0;21.163332;2.0;23.0;0.0;2.0;2/12/16 11:00 PM
0.0;10.82;552.3333333333334;1.47;21.163332;2.0;0.0;0.0;0.0;2/13/16 12:00 AM
0.0;10.99;552.0833333333334;1.37;20.646667;2.0;1.0;0.0;0.0;2/13/16 1:00 AM
0.0;11.02;552.3333333333334;0.88;20.646667;2.0;2.0;0.0;0.0;2/13/16 2:00 AM
0.0;11.18;552.25;0.0;20.646667;2.0;3.0;0.0;0.0;2/13/16 3:00 AM
0.0;11.91;552.4166666666666;1.47;20.646667;2.0;4.0;0.0;0.0;2/13/16 4:00 AM
0.0;12.27;552.0833333333334;3.14;20.646667;2.0;5.0;0.0;0.0;2/13/16 5:00 AM
0.0;12.25;552.0;1.67;20.646667;2.0;6.0;0.0;0.0;2/13/16 6:00 AM
0.0;12.64;552.25;3.43;20.646667;2.0;7.0;0.0;0.0;2/13/16 7:00 AM
0.0;13.15;553.0;5.98;20.646667;2.0;8.0;0.0;0.0;2/13/16 8:00 AM
0.0;13.43;550.0;1.67;20.646667;2.0;9.0;0.0;0.0;2/13/16 9:00 AM
0.0;15.96;547.1666666666666;2.16;20.646667;2.0;10.0;0.0;0.0;2/13/16 10:00 AM
0.0;18.59;544.75;1.96;20.9049995;2.0;11.0;0.0;0.0;2/13/16 11:00 AM
0.0;19.82;538.3333333333334;3.63;21.163332;2.0;12.0;0.0;0.0;2/13/16 12:00 PM
0.0;17.45;529.6666666666666;5.88;21.163332;2.0;13.0;0.0;0.0;2/13/16 1:00 PM
0.0;15.06;538.4166666666666;5.0;21.163332;2.0;14.0;0.0;0.0;2/13/16 2:00 PM
0.0;12.61;547.1666666666666;5.19;21.163332;2.0;15.0;0.0;0.0;2/13/16 3:00 PM
0.0;12.31;551.1666666666666;3.23;21.163332;2.0;16.0;0.0;0.0;2/13/16 4:00 PM
0.0;12.24;553.5833333333334;1.96;20.536667;2.0;17.0;0.0;0.0;2/13/16 5:00 PM
0.0;11.99;553.8333333333334;1.96;20.65250025;2.0;18.0;0.0;0.0;2/13/16 6:00 PM
0.0;11.57;555.0;3.63;20.52;2.0;19.0;0.0;0.0;2/13/16 7:00 PM
0.0;10.9;556.1666666666666;2.06;20.52;2.0;20.0;0.0;0.0;2/13/16 8:00 PM
0.0;10.68;558.1666666666666;2.06;20.52;2.0;21.0;0.0;0.0;2/13/16 9:00 PM
0.0;11.05;558.0;5.19;20.52;2.0;22.0;0.0;0.0;2/13/16 10:00 PM
0.0;10.53;559.0833333333334;4.21;20.3675;2.0;23.0;0.0;0.0;2/13/16 11:00 PM
0.0;10.28;559.25;19.6;20.456667;2.0;0.0;0.0;0.0;2/14/16 12:00 AM
0.0;9.68;559.75;14.99;20.014167;2.0;1.0;0.0;0.0;2/14/16 1:00 AM
0.0;9.51;560.5833333333334;10.39;19.866667;2.0;2.0;0.0;0.0;2/14/16 2:00 AM
0.0;8.83;561.8333333333334;9.21;19.866667;2.0;3.0;0.0;0.0;2/14/16 3:00 AM
0.0;9.13;563.75;4.21;19.866667;2.0;4.0;0.0;0.0;2/14/16 4:00 AM
0.0;9.0;563.4166666666666;3.53;19.866667;2.0;5.0;0.0;0.0;2/14/16 5:00 AM
0.0;7.12;564.25;2.55;19.866667;2.0;6.0;0.0;0.0;2/14/16 6:00 AM
0.0;6.54;566.5;1.86;19.866667;2.0;7.0;0.0;0.0;2/14/16 7:00 AM
0.0;6.72;567.0;2.55;19.866667;2.0;8.0;0.0;0.0;2/14/16 8:00 AM
0.0;9.24;566.3333333333334;2.74;19.866667;2.0;9.0;0.0;0.0;2/14/16 9:00 AM
0.0;10.11;563.3333333333334;4.21;19.866667;2.0;10.0;0.0;0.0;2/14/16 10:00 AM
0.0;8.99;559.5833333333334;10.58;19.29166675;2.0;11.0;0.0;0.0;2/14/16 11:00 AM
0.0;6.68;560.0833333333334;17.44;19.1;2.0;12.0;0.0;0.0;2/14/16 12:00 PM
0.0;5.93;563.6666666666666;13.13;19.1;2.0;13.0;0.0;0.0;2/14/16 1:00 PM
0.0;5.75;566.4166666666666;13.72;19.1;2.0;14.0;0.0;0.0;2/14/16 2:00 PM
0.0;5.53;568.0833333333334;7.84;19.1;2.0;15.0;0.0;0.0;2/14/16 3:00 PM
0.0;6.04;568.9166666666666;4.61;19.1;2.0;16.0;0.0;0.0;2/14/16 4:00 PM
0.0;6.31;569.5;5.49;19.1;2.0;17.0;0.0;0.0;2/14/16 5:00 PM
0.0;6.16;569.25;5.78;19.1;2.0;18.0;0.0;0.0;2/14/16 6:00 PM
0.0;5.91;569.1666666666666;8.13;19.1;2.0;19.0;0.0;0.0;2/14/16 7:00 PM
0.0;5.19;569.25;7.25;18.6024995;2.0;20.0;0.0;0.0;2/14/16 8:00 PM
0.0;4.92;570.8333333333334;2.84;18.436666;2.0;21.0;0.0;0.0;2/14/16 9:00 PM
0.0;5.21;572.3333333333334;4.02;18.8816665;2.0;22.0;0.0;0.0;2/14/16 10:00 PM
0.0;5.21;572.0833333333334;5.19;19.03;2.0;23.0;0.0;0.0;2/14/16 11:00 PM
0.0;5.2;572.0;1.86;19.450000000000003;2.0;0.0;0.0;1.0;2/15/16 12:00 AM
1.0;5.04;571.9166666666666;3.63;20.204998500000002;2.0;1.0;0.0;1.0;2/15/16 1:00 AM
1.0;4.87;572.0833333333334;3.33;20.409998;2.0;2.0;0.0;1.0;2/15/16 2:00 AM
1.0;4.94;573.0;1.47;20.910002;2.0;3.0;0.0;1.0;2/15/16 3:00 AM
1.0;5.07;573.0;2.45;20.910002;2.0;4.0;0.0;1.0;2/15/16 4:00 AM
1.0;5.29;573.1666666666666;2.74;21.2250005;2.0;5.0;0.0;1.0;2/15/16 5:00 AM
1.0;4.72;573.75;3.72;21.539999;2.0;6.0;0.0;1.0;2/15/16 6:00 AM
1.0;4.34;573.5833333333334;3.53;21.539999;2.0;7.0;0.0;1.0;2/15/16 7:00 AM
1.0;5.08;572.8333333333334;1.47;22.063334;2.0;8.0;1.0;1.0;2/15/16 8:00 AM
1.0;5.11;570.0833333333334;7.35;22.063334;2.0;9.0;1.0;1.0;2/15/16 9:00 AM
1.0;6.36;569.3333333333334;13.62;22.063334;2.0;10.0;1.0;1.0;2/15/16 10:00 AM
1.0;7.55;565.4166666666666;11.47;22.063334;2.0;11.0;1.0;1.0;2/15/16 11:00 AM
0.0;5.51;465.9166666666667;10.09;22.063334;2.0;12.0;1.0;1.0;2/15/16 12:00 PM
0.0;6.71;562.4166666666666;9.9;22.063334;2.0;13.0;1.0;1.0;2/15/16 1:00 PM
0.0;4.89;564.0;8.62;22.063334;2.0;14.0;1.0;1.0;2/15/16 2:00 PM
0.0;6.09;566.4166666666666;8.53;22.063334;2.0;15.0;1.0;1.0;2/15/16 3:00 PM
0.0;6.46;567.0833333333334;8.43;21.785;2.0;16.0;1.0;1.0;2/15/16 4:00 PM
0.0;7.21;463.4583333333333;8.13;21.506666;2.0;17.0;1.0;1.0;2/15/16 5:00 PM
0.0;3.93;484.625;10.68;21.3583325;2.0;18.0;0.0;1.0;2/15/16 6:00 PM
0.0;4.4;492.16666666666663;2.94;20.913332;2.0;19.0;0.0;1.0;2/15/16 7:00 PM
0.0;3.96;492.0833333333333;7.06;20.24833325;2.0;20.0;0.0;1.0;2/15/16 8:00 PM
0.0;3.83;492.41666666666663;3.53;20.57666675;2.0;21.0;0.0;1.0;2/15/16 9:00 PM
0.0;3.57;493.33333333333337;5.1;21.1016675;2.0;22.0;0.0;1.0;2/15/16 10:00 PM
0.0;3.43;495.9583333333333;2.55;21.443335;2.0;23.0;0.0;1.0;2/15/16 11:00 PM
0.0;4.11;495.4166666666667;2.74;21.443335;2.0;0.0;0.0;1.0;2/16/16 12:00 AM
0.0;3.51;495.625;2.65;21.443335;2.0;1.0;0.0;1.0;2/16/16 1:00 AM
0.0;3.08;497.16666666666663;1.27;21.443335;2.0;2.0;0.0;1.0;2/16/16 2:00 AM
1.0;4.19;497.16666666666663;7.45;21.443335;2.0;3.0;0.0;1.0;2/16/16 3:00 AM
1.0;3.51;498.0416666666667;3.53;21.9383335;2.0;4.0;0.0;1.0;2/16/16 4:00 AM
1.0;2.81;500.04166666666663;2.35;22.103333;2.0;5.0;0.0;1.0;2/16/16 5:00 AM
1.0;2.82;500.5;2.74;22.103333;2.0;6.0;0.0;1.0;2/16/16 6:00 AM
1.0;2.63;500.70833333333337;2.74;22.103333;2.0;7.0;0.0;1.0;2/16/16 7:00 AM
1.0;2.66;499.66666666666663;1.37;22.408333;2.0;8.0;1.0;1.0;2/16/16 8:00 AM
1.0;4.71;488.95833333333337;1.96;22.713333;2.0;9.0;1.0;1.0;2/16/16 9:00 AM
1.0;5.31;484.20833333333337;5.78;22.713333;2.0;10.0;1.0;1.0;2/16/16 10:00 AM
1.0;5.75;473.3333333333333;9.41;23.193332999999996;2.0;11.0;1.0;1.0;2/16/16 11:00 AM
1.0;6.59;473.96590909090907;9.21;23.353333;2.0;12.0;1.0;1.0;2/16/16 12:00 PM
0.0;6.7;470.08333333333337;6.08;22.616667;2.0;13.0;1.0;1.0;2/16/16 1:00 PM
0.0;6.31;464.25;5.59;22.616667;2.0;14.0;1.0;1.0;2/16/16 2:00 PM
0.0;6.67;461.29166666666663;8.53;22.616667;2.0;15.0;1.0;1.0;2/16/16 3:00 PM
0.0;6.9;464.91666666666663;5.29;22.616667;2.0;16.0;1.0;1.0;2/16/16 4:00 PM
0.0;6.21;479.4166666666667;4.12;22.326667;2.0;17.0;1.0;1.0;2/16/16 5:00 PM
0.0;5.34;490.75;1.96;21.902500250000003;2.0;18.0;0.0;1.0;2/16/16 6:00 PM
0.0;4.58;500.25;1.08;21.5;2.0;19.0;0.0;1.0;2/16/16 7:00 PM
0.0;4.41;502.83333333333337;0.98;21.035000750000002;2.0;20.0;0.0;1.0;2/16/16 8:00 PM
0.0;2.91;504.875;1.67;20.880001;2.0;21.0;0.0;1.0;2/16/16 9:00 PM
0.0;1.48;508.0833333333333;2.25;20.400000249999998;2.0;22.0;0.0;1.0;2/16/16 10:00 PM
0.0;1.18;510.54166666666663;2.06;20.5166665;2.0;23.0;0.0;1.0;2/16/16 11:00 PM
0.0;0.81;511.125;1.67;21.253334249999998;2.0;0.0;0.0;1.0;2/17/16 12:00 AM
1.0;1.06;510.375;0.0;21.406668;2.0;1.0;0.0;1.0;2/17/16 1:00 AM
1.0;0.4;511.70833333333337;0.0;21.406668;2.0;2.0;0.0;1.0;2/17/16 2:00 AM
1.0;-0.37;513.9583333333334;0.98;21.406668;2.0;3.0;0.0;1.0;2/17/16 3:00 AM
1.0;-0.84;515.5;1.47;21.906668;2.0;4.0;0.0;1.0;2/17/16 4:00 AM
1.0;-0.85;517.2916666666667;1.57;21.906668;2.0;5.0;0.0;1.0;2/17/16 5:00 AM
1.0;-0.91;517.7916666666666;1.37;21.906668;2.0;6.0;0.0;1.0;2/17/16 6:00 AM
1.0;-0.94;518.1666666666666;1.37;21.906668;2.0;7.0;0.0;1.0;2/17/16 7:00 AM
1.0;-0.78;516.5833333333334;2.84;22.3016665;2.0;8.0;1.0;1.0;2/17/16 8:00 AM
1.0;1.34;506.4166666666667;2.25;22.696665;2.0;9.0;1.0;1.0;2/17/16 9:00 AM
1.0;4.7;496.75;2.74;22.696665;2.0;10.0;1.0;1.0;2/17/16 10:00 AM
1.0;7.93;490.7916666666667;2.74;22.9683325;2.0;11.0;1.0;1.0;2/17/16 11:00 AM
1.0;8.94;484.04166666666663;7.06;23.24;2.0;12.0;1.0;1.0;2/17/16 12:00 PM
0.0;9.85;477.0;4.51;23.077499500000002;2.0;13.0;1.0;1.0;2/17/16 1:00 PM
0.0;10.6;462.1666666666667;5.49;22.589998;2.0;14.0;1.0;1.0;2/17/16 2:00 PM
0.0;8.96;458.0416666666667;6.47;22.589998;2.0;15.0;1.0;1.0;2/17/16 3:00 PM
0.0;8.95;474.5416666666667;4.12;22.589998;2.0;16.0;1.0;1.0;2/17/16 4:00 PM
0.0;8.1;486.375;3.63;22.0199995;2.0;17.0;1.0;1.0;2/17/16 5:00 PM
0.0;7.67;498.4166666666667;2.94;21.83;2.0;18.0;0.0;1.0;2/17/16 6:00 PM
0.0;7.51;502.91666666666663;2.16;21.243332;2.0;19.0;0.0;1.0;2/17/16 7:00 PM
0.0;7.19;503.625;2.16;21.243332;2.0;20.0;0.0;1.0;2/17/16 8:00 PM
0.0;5.23;505.20833333333337;1.86;20.656666;2.0;21.0;0.0;1.0;2/17/16 9:00 PM
0.0;6.02;506.8333333333333;3.14;20.656666;2.0;22.0;0.0;1.0;2/17/16 10:00 PM
0.0;7.32;506.875;6.17;20.656666;2.0;23.0;0.0;1.0;2/17/16 11:00 PM
0.0;6.85;507.2083333333333;1.47;21.191666500000004;2.0;0.0;0.0;1.0;2/18/16 12:00 AM
1.0;6.17;506.625;2.06;21.37;2.0;1.0;0.0;1.0;2/18/16 1:00 AM
1.0;6.18;507.83333333333337;1.67;21.876669;2.0;2.0;0.0;1.0;2/18/16 2:00 AM
1.0;5.91;508.29166666666663;2.45;22.384165499999998;2.0;3.0;0.0;1.0;2/18/16 3:00 AM
1.0;6.12;507.91666666666663;4.21;22.553331;2.0;4.0;0.0;1.0;2/18/16 4:00 AM
1.0;6.11;508.58333333333337;2.55;22.553331;2.0;5.0;0.0;1.0;2/18/16 5:00 AM
1.0;5.67;509.25;4.41;22.553331;2.0;6.0;0.0;1.0;2/18/16 6:00 AM
1.0;5.55;510.2083333333333;5.0;22.553331;2.0;7.0;0.0;1.0;2/18/16 7:00 AM
1.0;5.71;509.29166666666663;4.12;22.834999000000003;2.0;8.0;1.0;1.0;2/18/16 8:00 AM
1.0;5.56;506.58333333333337;2.55;23.116667;2.0;9.0;1.0;1.0;2/18/16 9:00 AM
1.0;5.77;501.5833333333333;3.04;23.116667;2.0;10.0;1.0;1.0;2/18/16 10:00 AM
1.0;6.33;493.20833333333337;7.25;23.116667;2.0;11.0;1.0;1.0;2/18/16 11:00 AM
1.0;6.56;492.20833333333337;2.25;23.116667;2.0;12.0;1.0;1.0;2/18/16 12:00 PM
1.0;6.75;495.8333333333333;4.8;23.116667;2.0;13.0;1.0;1.0;2/18/16 1:00 PM
1.0;7.4;486.1666666666667;5.78;22.982500249999998;2.0;14.0;1.0;1.0;2/18/16 2:00 PM
0.0;8.28;468.58333333333337;2.94;22.58;2.0;15.0;1.0;1.0;2/18/16 3:00 PM
0.0;7.0;488.2083333333333;1.67;22.58;2.0;16.0;1.0;1.0;2/18/16 4:00 PM
0.0;7.05;468.45833333333337;2.25;22.58;2.0;17.0;1.0;1.0;2/18/16 5:00 PM
0.0;4.59;488.625;1.18;22.58;2.0;18.0;0.0;1.0;2/18/16 6:00 PM
0.0;3.32;510.375;1.96;21.81;2.0;19.0;0.0;1.0;2/18/16 7:00 PM
0.0;3.13;516.875;1.08;21.68;2.0;20.0;0.0;1.0;2/18/16 8:00 PM
0.0;3.4;517.2083333333333;2.16;21.29;2.0;21.0;0.0;1.0;2/18/16 9:00 PM
0.0;4.01;516.9166666666666;2.25;21.013334;2.0;22.0;0.0;1.0;2/18/16 10:00 PM
0.0;3.92;517.625;1.08;20.461668000000003;2.0;23.0;0.0;1.0;2/18/16 11:00 PM
0.0;4.28;516.3333333333334;2.06;21.37;2.0;0.0;0.0;2.0;2/19/16 12:00 AM
1.0;3.76;517.4166666666666;0.78;21.733333000000002;2.0;1.0;0.0;2.0;2/19/16 1:00 AM
1.0;3.42;517.9166666666666;0.98;22.096666;2.0;2.0;0.0;2.0;2/19/16 2:00 AM
1.0;3.16;519.75;1.67;22.096666;2.0;3.0;0.0;2.0;2/19/16 3:00 AM
1.0;2.97;520.375;0.78;22.096666;2.0;4.0;0.0;2.0;2/19/16 4:00 AM
1.0;3.03;520.0416666666666;1.27;22.096666;2.0;5.0;0.0;2.0;2/19/16 5:00 AM
1.0;2.31;520.2083333333334;1.76;22.096666;2.0;6.0;0.0;2.0;2/19/16 6:00 AM
1.0;2.28;520.25;1.18;22.3616655;2.0;7.0;0.0;2.0;2/19/16 7:00 AM
1.0;2.53;516.9583333333333;1.67;22.7766655;2.0;8.0;1.0;2.0;2/19/16 8:00 AM
1.0;3.75;506.5;2.16;23.226667;2.0;9.0;1.0;2.0;2/19/16 9:00 AM
1.0;5.92;498.45833333333337;0.98;23.226667;2.0;10.0;1.0;2.0;2/19/16 10:00 AM
1.0;8.24;490.83333333333337;7.15;23.226667;2.0;11.0;1.0;2.0;2/19/16 11:00 AM
1.0;11.92;482.54166666666663;6.37;23.226667;2.0;12.0;1.0;2.0;2/19/16 12:00 PM
1.0;9.92;482.7916666666667;2.84;23.093334000000002;2.0;13.0;1.0;2.0;2/19/16 1:00 PM
1.0;10.46;470.66666666666663;1.47;22.693335;2.0;14.0;1.0;2.0;2/19/16 2:00 PM
0.0;9.72;459.8333333333333;1.27;22.693335;2.0;15.0;0.0;2.0;2/19/16 3:00 PM
0.0;11.62;436.3333333333333;2.55;23.10833475;2.0;16.0;0.0;2.0;2/19/16 4:00 PM
0.0;10.25;472.1607142857143;4.21;23.246668;2.0;17.0;0.0;2.0;2/19/16 5:00 PM
0.0;7.71;490.7916666666667;2.25;22.956666999999996;2.0;18.0;0.0;2.0;2/19/16 6:00 PM
0.0;5.77;517.4166666666667;0.0;22.163336;2.0;19.0;0.0;2.0;2/19/16 7:00 PM
0.0;4.61;522.875;1.57;21.901668;2.0;20.0;0.0;2.0;2/19/16 8:00 PM
0.0;4.04;525.4583333333333;0.88;21.64;2.0;21.0;0.0;2.0;2/19/16 9:00 PM
0.0;3.55;526.5833333333334;0.98;20.916666;2.0;22.0;0.0;2.0;2/19/16 10:00 PM
0.0;2.88;527.4166666666667;0.78;20.916666;2.0;23.0;0.0;2.0;2/19/16 11:00 PM
0.0;2.33;527.4583333333334;0.78;20.916666;2.0;0.0;0.0;0.0;2/20/16 12:00 AM
0.0;1.98;527.9583333333334;0.0;20.50916775;2.0;1.0;0.0;0.0;2/20/16 1:00 AM
0.0;1.27;528.5416666666666;1.57;20.373335;2.0;2.0;0.0;0.0;2/20/16 2:00 AM
0.0;1.1;529.125;1.18;20.0616675;2.0;3.0;0.0;0.0;2/20/16 3:00 AM
0.0;0.91;529.5;1.18;19.75;2.0;4.0;0.0;0.0;2/20/16 4:00 AM
0.0;1.51;529.7083333333334;0.78;19.75;2.0;5.0;0.0;0.0;2/20/16 5:00 AM
0.0;1.21;530.4583333333334;1.27;19.75;2.0;6.0;0.0;0.0;2/20/16 6:00 AM
0.0;0.92;531.125;1.76;19.75;2.0;7.0;0.0;0.0;2/20/16 7:00 AM
0.0;1.19;527.8333333333334;0.98;19.14;2.0;8.0;0.0;0.0;2/20/16 8:00 AM
0.0;4.22;517.7916666666667;1.96;19.14;2.0;9.0;0.0;0.0;2/20/16 9:00 AM
0.0;8.4;505.54166666666663;2.45;19.473333500000003;2.0;10.0;0.0;0.0;2/20/16 10:00 AM
0.0;11.6;498.04166666666663;2.84;19.806667;2.0;11.0;0.0;0.0;2/20/16 11:00 AM
0.0;13.86;491.125;2.55;19.806667;2.0;12.0;0.0;0.0;2/20/16 12:00 PM
0.0;16.5;480.95833333333337;3.04;19.806667;2.0;13.0;0.0;0.0;2/20/16 1:00 PM
0.0;18.45;464.2083333333333;4.31;20.19416725;2.0;14.0;0.0;0.0;2/20/16 2:00 PM
0.0;18.62;436.4166666666667;2.55;20.6066675;2.0;15.0;0.0;0.0;2/20/16 3:00 PM
0.0;18.37;435.375;0.98;21.1866665;2.0;16.0;0.0;0.0;2/20/16 4:00 PM
0.0;13.59;444.04166666666663;3.23;21.483332;2.0;17.0;0.0;0.0;2/20/16 5:00 PM
0.0;11.13;490.125;1.37;21.483332;2.0;18.0;0.0;0.0;2/20/16 6:00 PM
0.0;9.64;522.375;1.57;21.340832499999998;2.0;19.0;0.0;0.0;2/20/16 7:00 PM
0.0;8.53;527.8333333333334;0.0;20.913334;2.0;20.0;0.0;0.0;2/20/16 8:00 PM
0.0;7.62;529.375;0.88;20.7883335;2.0;21.0;0.0;0.0;2/20/16 9:00 PM
0.0;6.83;529.875;0.78;20.413332;2.0;22.0;0.0;0.0;2/20/16 10:00 PM
0.0;6.09;530.5416666666666;0.59;20.413332;2.0;23.0;0.0;0.0;2/20/16 11:00 PM
0.0;5.83;531.0833333333334;1.18;20.26083175;2.0;0.0;0.0;0.0;2/21/16 12:00 AM
0.0;5.26;531.125;1.96;19.803331;2.0;1.0;0.0;0.0;2/21/16 1:00 AM
0.0;4.64;531.6666666666666;0.78;19.803331;2.0;2.0;0.0;0.0;2/21/16 2:00 AM
0.0;4.26;531.5;2.45;19.803331;2.0;3.0;0.0;0.0;2/21/16 3:00 AM
0.0;3.72;531.2083333333333;3.63;19.370832999999998;2.0;4.0;0.0;0.0;2/21/16 4:00 AM
0.0;4.15;531.2083333333333;2.65;19.226667;2.0;5.0;0.0;0.0;2/21/16 5:00 AM
0.0;3.56;533.125;1.37;19.226667;2.0;6.0;0.0;0.0;2/21/16 6:00 AM
0.0;3.08;533.7916666666666;2.94;19.226667;2.0;7.0;0.0;0.0;2/21/16 7:00 AM
0.0;2.59;531.5;0.49;19.226667;2.0;8.0;0.0;0.0;2/21/16 8:00 AM
0.0;5.27;522.4166666666667;2.06;19.226667;2.0;9.0;0.0;0.0;2/21/16 9:00 AM
0.0;8.3;512.125;1.37;19.226667;2.0;10.0;0.0;0.0;2/21/16 10:00 AM
0.0;13.64;525.0673076923076;3.92;19.226667;2.0;11.0;0.0;0.0;2/21/16 11:00 AM
0.0;17.64;490.375;2.45;19.3683335;2.0;12.0;0.0;0.0;2/21/16 12:00 PM
0.0;19.93;476.7083333333333;2.35;19.793333;2.0;13.0;0.0;0.0;2/21/16 1:00 PM
0.0;21.65;460.95833333333337;6.17;19.793333;2.0;14.0;0.0;0.0;2/21/16 2:00 PM
0.0;21.46;432.625;3.43;20.463333;2.0;15.0;0.0;0.0;2/21/16 3:00 PM
0.0;20.39;431.58333333333337;3.53;20.87333325;2.0;16.0;0.0;0.0;2/21/16 4:00 PM
