"HVAC";"TExt";"HExt";"VelMax";"TInt";"month";"hour";"minOccupancy";"workDay";"date"
1.0;4.23;617.8333333333334;0.59;19.563334;3.0;3.0;0.0;1.0;3/14/16 3:00 AM
1.0;4.13;617.2916666666667;2.06;20.33;3.0;4.0;0.0;1.0;3/14/16 4:00 AM
1.0;4.51;616.125;0.0;20.33;3.0;5.0;0.0;1.0;3/14/16 5:00 AM
1.0;4.6;616.2083333333334;1.27;20.33;3.0;6.0;0.0;1.0;3/14/16 6:00 AM
1.0;4.9;615.875;1.37;20.846666;3.0;7.0;0.0;1.0;3/14/16 7:00 AM
1.0;5.25;612.2083333333333;0.69;21.2716675;3.0;8.0;1.0;1.0;3/14/16 8:00 AM
1.0;6.09;603.2916666666667;0.49;21.696669;3.0;9.0;1.0;1.0;3/14/16 9:00 AM
1.0;7.19;590.2083333333333;0.49;21.83500175;3.0;10.0;1.0;1.0;3/14/16 10:00 AM
1.0;8.18;578.4583333333333;0.98;22.25;3.0;11.0;1.0;1.0;3/14/16 11:00 AM
1.0;9.26;555.9166666666667;1.27;22.25;3.0;12.0;1.0;1.0;3/14/16 12:00 PM
1.0;9.17;559.625;3.82;22.0;3.0;13.0;1.0;1.0;3/14/16 1:00 PM
0.0;9.06;560.7916666666667;2.06;21.75;3.0;14.0;1.0;1.0;3/14/16 2:00 PM
0.0;9.82;556.0833333333334;3.72;21.75;3.0;15.0;1.0;1.0;3/14/16 3:00 PM
0.0;9.75;543.2916666666667;4.7;21.75;3.0;16.0;1.0;1.0;3/14/16 4:00 PM
0.0;9.31;560.4679487179487;4.41;21.75;3.0;17.0;1.0;1.0;3/14/16 5:00 PM
1.0;8.98;524.4166666666666;3.63;21.75;3.0;18.0;0.0;1.0;3/14/16 6:00 PM
0.0;8.04;596.3333333333333;2.25;21.463333;3.0;19.0;0.0;1.0;3/14/16 7:00 PM
0.0;6.79;611.25;1.37;20.98083275;3.0;20.0;0.0;1.0;3/14/16 8:00 PM
0.0;6.04;614.9166666666667;2.16;20.393333;3.0;21.0;0.0;1.0;3/14/16 9:00 PM
0.0;5.08;618.4583333333333;1.47;20.25666625;3.0;22.0;0.0;1.0;3/14/16 10:00 PM
0.0;4.01;620.9583333333333;0.0;20.1066665;3.0;23.0;0.0;1.0;3/14/16 11:00 PM
0.0;3.4;623.2916666666667;1.27;20.366667;3.0;0.0;0.0;1.0;3/15/16 12:00 AM
1.0;3.01;624.8333333333333;2.16;20.92;3.0;1.0;0.0;1.0;3/15/16 1:00 AM
1.0;2.8;624.6666666666667;1.27;20.92;3.0;2.0;0.0;1.0;3/15/16 2:00 AM
1.0;2.12;625.75;0.0;20.92;3.0;3.0;0.0;1.0;3/15/16 3:00 AM
1.0;1.41;626.5416666666666;2.45;20.92;3.0;4.0;0.0;1.0;3/15/16 4:00 AM
1.0;1.7;628.375;1.67;20.92;3.0;5.0;0.0;1.0;3/15/16 5:00 AM
1.0;1.64;628.75;1.67;21.566666;3.0;6.0;0.0;1.0;3/15/16 6:00 AM
1.0;1.0;628.9166666666667;1.47;21.566666;3.0;7.0;0.0;1.0;3/15/16 7:00 AM
1.0;2.76;617.875;1.27;22.04166575;3.0;8.0;1.0;1.0;3/15/16 8:00 AM
1.0;6.9;601.375;1.76;22.199999;3.0;9.0;1.0;1.0;3/15/16 9:00 AM
1.0;10.17;588.5;3.72;22.612499749999998;3.0;10.0;1.0;1.0;3/15/16 10:00 AM
1.0;13.26;578.25;4.21;22.75;3.0;11.0;1.0;1.0;3/15/16 11:00 AM
1.0;15.07;570.6666666666667;3.14;22.75;3.0;12.0;1.0;1.0;3/15/16 12:00 PM
0.0;15.77;562.6666666666666;2.74;22.75;3.0;13.0;1.0;1.0;3/15/16 1:00 PM
0.0;16.74;553.625;2.94;22.75;3.0;14.0;1.0;1.0;3/15/16 2:00 PM
0.0;18.06;527.75;4.02;22.75;3.0;15.0;1.0;1.0;3/15/16 3:00 PM
0.0;15.4;529.0;5.1;22.75;3.0;16.0;1.0;1.0;3/15/16 4:00 PM
0.0;13.66;530.5416666666667;3.04;22.75;3.0;17.0;1.0;1.0;3/15/16 5:00 PM
0.0;12.22;528.5;2.45;22.75;3.0;18.0;0.0;1.0;3/15/16 6:00 PM
0.0;9.67;600.1666666666667;1.57;22.233332;3.0;19.0;0.0;1.0;3/15/16 7:00 PM
0.0;8.38;616.75;1.18;22.233332;3.0;20.0;0.0;1.0;3/15/16 8:00 PM
0.0;7.14;621.2083333333333;0.0;21.646666;3.0;21.0;0.0;1.0;3/15/16 9:00 PM
0.0;6.33;623.1666666666667;0.0;21.276667;3.0;22.0;0.0;1.0;3/15/16 10:00 PM
0.0;5.78;619.125;1.18;20.906668;3.0;23.0;0.0;1.0;3/15/16 11:00 PM
1.0;6.4;618.75;1.18;21.226667499999998;3.0;0.0;0.0;1.0;3/16/16 12:00 AM
1.0;6.55;621.2916666666667;0.88;21.546667;3.0;1.0;0.0;1.0;3/16/16 1:00 AM
1.0;6.29;620.125;2.06;21.67583375;3.0;2.0;0.0;1.0;3/16/16 2:00 AM
1.0;5.8;621.875;0.69;22.063334;3.0;3.0;0.0;1.0;3/16/16 3:00 AM
1.0;5.49;623.125;1.67;22.063334;3.0;4.0;0.0;1.0;3/16/16 4:00 AM
1.0;7.62;620.8333333333333;4.02;22.063334;3.0;5.0;0.0;1.0;3/16/16 5:00 AM
1.0;8.23;618.375;3.92;22.063334;3.0;6.0;0.0;1.0;3/16/16 6:00 AM
1.0;8.73;615.1666666666667;6.27;22.626665;3.0;7.0;0.0;1.0;3/16/16 7:00 AM
1.0;8.94;609.8333333333334;2.65;22.76583225;3.0;8.0;1.0;1.0;3/16/16 8:00 AM
1.0;10.05;595.8522727272727;3.53;23.183334;3.0;9.0;1.0;1.0;3/16/16 9:00 AM
1.0;10.39;588.9166666666666;5.68;23.183334;3.0;10.0;1.0;1.0;3/16/16 10:00 AM
1.0;9.31;589.375;4.8;23.183334;3.0;11.0;1.0;1.0;3/16/16 11:00 AM
0.0;11.63;567.7083333333333;4.7;23.183334;3.0;12.0;1.0;1.0;3/16/16 12:00 PM
0.0;11.09;560.3333333333333;4.51;23.183334;3.0;13.0;1.0;1.0;3/16/16 1:00 PM
0.0;9.5;583.7083333333333;3.72;23.183334;3.0;14.0;1.0;1.0;3/16/16 2:00 PM
0.0;8.38;597.2083333333333;5.19;23.03833375;3.0;15.0;1.0;1.0;3/16/16 3:00 PM
0.0;8.5;602.0;4.9;22.603333;3.0;16.0;1.0;1.0;3/16/16 4:00 PM
0.0;8.92;603.0416666666666;3.92;22.603333;3.0;17.0;1.0;1.0;3/16/16 5:00 PM
0.0;7.61;606.4166666666667;5.0;22.440833;3.0;18.0;0.0;1.0;3/16/16 6:00 PM
0.0;7.18;609.9166666666667;1.96;21.953333;3.0;19.0;0.0;1.0;3/16/16 7:00 PM
0.0;6.77;611.9166666666666;3.33;21.568334749999998;3.0;20.0;0.0;1.0;3/16/16 8:00 PM
0.0;6.56;613.7916666666667;2.06;21.440002;3.0;21.0;0.0;1.0;3/16/16 9:00 PM
0.0;5.92;615.5416666666666;1.08;21.123333499999998;3.0;22.0;0.0;1.0;3/16/16 10:00 PM
0.0;5.19;617.875;0.98;20.806665;3.0;23.0;0.0;1.0;3/16/16 11:00 PM
1.0;4.83;620.375;1.57;21.31;3.0;0.0;0.0;1.0;3/17/16 12:00 AM
1.0;4.98;621.25;1.67;21.31;3.0;1.0;0.0;1.0;3/17/16 1:00 AM
1.0;4.38;621.75;1.27;21.31;3.0;2.0;0.0;1.0;3/17/16 2:00 AM
1.0;3.71;625.0416666666667;0.29;21.56;3.0;3.0;0.0;1.0;3/17/16 3:00 AM
1.0;3.86;624.5;0.59;21.81;3.0;4.0;0.0;1.0;3/17/16 4:00 AM
1.0;3.78;623.5416666666667;1.18;21.81;3.0;5.0;0.0;1.0;3/17/16 5:00 AM
1.0;3.52;623.7083333333334;0.69;21.95416625;3.0;6.0;0.0;1.0;3/17/16 6:00 AM
1.0;3.45;625.375;1.86;22.386665;3.0;7.0;0.0;1.0;3/17/16 7:00 AM
1.0;3.92;614.5416666666666;1.27;22.541665750000003;3.0;8.0;1.0;1.0;3/17/16 8:00 AM
1.0;6.05;597.9583333333334;1.08;23.006668;3.0;9.0;1.0;1.0;3/17/16 9:00 AM
1.0;7.43;577.6666666666666;1.18;23.006668;3.0;10.0;1.0;1.0;3/17/16 10:00 AM
0.0;9.06;565.7916666666667;1.96;23.006668;3.0;11.0;1.0;1.0;3/17/16 11:00 AM
0.0;9.81;561.909090909091;4.02;23.006668;3.0;12.0;1.0;1.0;3/17/16 12:00 PM
0.0;10.9;547.0;5.1;23.006668;3.0;13.0;1.0;1.0;3/17/16 1:00 PM
0.0;10.51;548.75;2.94;23.006668;3.0;14.0;1.0;1.0;3/17/16 2:00 PM
0.0;9.57;588.875;4.9;23.006668;3.0;15.0;1.0;1.0;3/17/16 3:00 PM
0.0;9.79;556.5;5.19;23.006668;3.0;16.0;1.0;1.0;3/17/16 4:00 PM
0.0;9.2;539.0;3.14;23.006668;3.0;17.0;1.0;1.0;3/17/16 5:00 PM
0.0;8.62;587.875;1.96;22.6816675;3.0;18.0;0.0;1.0;3/17/16 6:00 PM
0.0;7.4;606.4583333333334;1.08;22.356667;3.0;19.0;0.0;1.0;3/17/16 7:00 PM
0.0;6.42;613.75;2.45;22.228333250000002;3.0;20.0;0.0;1.0;3/17/16 8:00 PM
0.0;4.78;620.2083333333334;0.0;21.843332;3.0;21.0;0.0;1.0;3/17/16 9:00 PM
0.0;4.39;622.375;0.0;21.343332;3.0;22.0;0.0;1.0;3/17/16 10:00 PM
0.0;3.92;622.8333333333334;0.0;21.343332;3.0;23.0;0.0;1.0;3/17/16 11:00 PM
1.0;2.95;625.4583333333333;0.78;21.343332;3.0;0.0;0.0;2.0;3/18/16 12:00 AM
1.0;2.4;627.75;0.0;21.6583325;3.0;1.0;0.0;2.0;3/18/16 1:00 AM
1.0;2.26;629.25;2.65;21.973333;3.0;2.0;0.0;2.0;3/18/16 2:00 AM
1.0;2.54;627.1666666666666;2.25;21.973333;3.0;3.0;0.0;2.0;3/18/16 3:00 AM
1.0;3.0;626.1666666666667;0.78;21.973333;3.0;4.0;0.0;2.0;3/18/16 4:00 AM
1.0;3.01;624.9583333333333;1.96;21.973333;3.0;5.0;0.0;2.0;3/18/16 5:00 AM
1.0;3.26;625.2083333333334;1.37;22.348333;3.0;6.0;0.0;2.0;3/18/16 6:00 AM
1.0;3.39;624.0833333333333;1.96;22.473333;3.0;7.0;0.0;2.0;3/18/16 7:00 AM
1.0;4.18;615.7916666666666;2.55;22.6724995;3.0;8.0;1.0;2.0;3/18/16 8:00 AM
1.0;7.78;601.9583333333334;2.25;23.269999;3.0;9.0;1.0;2.0;3/18/16 9:00 AM
1.0;9.4;593.4166666666666;3.72;23.269999;3.0;10.0;1.0;2.0;3/18/16 10:00 AM
1.0;12.44;579.9583333333333;4.7;23.269999;3.0;11.0;1.0;2.0;3/18/16 11:00 AM
0.0;12.99;567.0;5.1;23.269999;3.0;12.0;1.0;2.0;3/18/16 12:00 PM
0.0;12.83;558.6666666666666;4.41;23.269999;3.0;13.0;1.0;2.0;3/18/16 1:00 PM
0.0;12.75;541.375;3.53;23.269999;3.0;14.0;1.0;2.0;3/18/16 2:00 PM
0.0;12.55;547.9166666666667;5.88;23.269999;3.0;15.0;0.0;2.0;3/18/16 3:00 PM
0.0;11.91;557.9583333333334;5.29;22.696665;3.0;16.0;0.0;2.0;3/18/16 4:00 PM
0.0;11.43;579.3333333333334;4.8;22.696665;3.0;17.0;0.0;2.0;3/18/16 5:00 PM
0.0;11.0;591.7916666666667;2.74;22.144167000000003;3.0;18.0;0.0;2.0;3/18/16 6:00 PM
0.0;10.46;602.875;1.47;21.960001;3.0;19.0;0.0;2.0;3/18/16 7:00 PM
0.0;9.38;606.5833333333333;2.35;21.960001;3.0;20.0;0.0;2.0;3/18/16 8:00 PM
0.0;8.48;611.375;1.18;21.42;3.0;21.0;0.0;2.0;3/18/16 9:00 PM
0.0;8.48;610.9583333333333;0.88;21.42;3.0;22.0;0.0;2.0;3/18/16 10:00 PM
0.0;8.38;610.7083333333334;1.57;21.42;3.0;23.0;0.0;2.0;3/18/16 11:00 PM
0.0;8.24;610.5833333333334;0.29;21.1033335;3.0;0.0;0.0;0.0;3/19/16 12:00 AM
0.0;8.0;611.0;0.49;20.786667;3.0;1.0;0.0;0.0;3/19/16 1:00 AM
0.0;8.07;611.0416666666667;0.69;20.786667;3.0;2.0;0.0;0.0;3/19/16 2:00 AM
0.0;8.45;611.3333333333334;2.16;20.786667;3.0;3.0;0.0;0.0;3/19/16 3:00 AM
0.0;8.44;609.5416666666667;1.76;20.786667;3.0;4.0;0.0;0.0;3/19/16 4:00 AM
0.0;9.84;606.3333333333333;2.45;20.786667;3.0;5.0;0.0;0.0;3/19/16 5:00 AM
0.0;9.57;604.9166666666667;2.16;20.786667;3.0;6.0;0.0;0.0;3/19/16 6:00 AM
0.0;11.26;604.0833333333333;4.41;20.786667;3.0;7.0;0.0;0.0;3/19/16 7:00 AM
0.0;11.78;596.5416666666666;6.17;20.786667;3.0;8.0;0.0;0.0;3/19/16 8:00 AM
0.0;12.62;588.5;6.27;20.349166500000003;3.0;9.0;0.0;0.0;3/19/16 9:00 AM
0.0;12.53;579.6666666666667;4.8;20.203333;3.0;10.0;0.0;0.0;3/19/16 10:00 AM
0.0;12.44;583.8333333333333;3.04;20.203333;3.0;11.0;0.0;0.0;3/19/16 11:00 AM
0.0;11.92;580.4583333333333;2.16;20.203333;3.0;12.0;0.0;0.0;3/19/16 12:00 PM
0.0;11.18;577.5833333333334;1.96;20.203333;3.0;13.0;0.0;0.0;3/19/16 1:00 PM
0.0;11.26;582.4583333333334;0.0;20.203333;3.0;14.0;0.0;0.0;3/19/16 2:00 PM
0.0;11.1;584.5;2.06;20.203333;3.0;15.0;0.0;0.0;3/19/16 3:00 PM
0.0;10.34;589.3333333333333;2.65;20.203333;3.0;16.0;0.0;0.0;3/19/16 4:00 PM
0.0;9.98;596.6666666666667;3.23;20.203333;3.0;17.0;0.0;0.0;3/19/16 5:00 PM
0.0;9.83;603.2083333333334;2.84;20.203333;3.0;18.0;0.0;0.0;3/19/16 6:00 PM
0.0;9.78;606.8333333333333;1.67;20.203333;3.0;19.0;0.0;0.0;3/19/16 7:00 PM
0.0;9.58;608.7083333333333;1.57;20.203333;3.0;20.0;0.0;0.0;3/19/16 8:00 PM
0.0;9.26;609.4583333333333;0.0;20.203333;3.0;21.0;0.0;0.0;3/19/16 9:00 PM
0.0;9.08;610.0416666666666;0.0;20.203333;3.0;22.0;0.0;0.0;3/19/16 10:00 PM
0.0;8.89;610.625;1.08;19.800832749999998;3.0;23.0;0.0;0.0;3/19/16 11:00 PM
0.0;8.7;612.3333333333333;0.78;19.666666;3.0;0.0;0.0;0.0;3/20/16 12:00 AM
0.0;8.38;612.5;2.55;19.666666;3.0;1.0;0.0;0.0;3/20/16 1:00 AM
0.0;7.94;615.0833333333333;1.47;19.666666;3.0;2.0;0.0;0.0;3/20/16 2:00 AM
0.0;7.75;616.8333333333334;1.18;19.666666;3.0;3.0;0.0;0.0;3/20/16 3:00 AM
0.0;7.47;617.875;2.84;19.666666;3.0;4.0;0.0;0.0;3/20/16 4:00 AM
0.0;6.93;617.7083333333334;1.47;19.666666;3.0;5.0;0.0;0.0;3/20/16 5:00 AM
0.0;7.03;617.9583333333334;1.08;19.666666;3.0;6.0;0.0;0.0;3/20/16 6:00 AM
0.0;7.11;616.625;2.06;19.666666;3.0;7.0;0.0;0.0;3/20/16 7:00 AM
0.0;8.08;608.4583333333334;1.47;19.666666;3.0;8.0;0.0;0.0;3/20/16 8:00 AM
0.0;9.42;592.2916666666667;1.18;19.666666;3.0;9.0;0.0;0.0;3/20/16 9:00 AM
0.0;11.68;573.7916666666666;1.96;19.666666;3.0;10.0;0.0;0.0;3/20/16 10:00 AM
0.0;14.91;558.5;2.74;19.666666;3.0;11.0;0.0;0.0;3/20/16 11:00 AM
0.0;16.24;562.2678571428571;10.39;20.0516665;3.0;12.0;0.0;0.0;3/20/16 12:00 PM
0.0;16.34;546.7916666666667;2.06;20.18;3.0;13.0;0.0;0.0;3/20/16 1:00 PM
0.0;16.53;554.0833333333333;2.16;20.18;3.0;14.0;0.0;0.0;3/20/16 2:00 PM
0.0;14.5;553.5833333333333;4.51;20.18;3.0;15.0;0.0;0.0;3/20/16 3:00 PM
0.0;13.69;556.2083333333334;2.25;20.18;3.0;16.0;0.0;0.0;3/20/16 4:00 PM
0.0;13.77;554.0416666666667;2.55;20.18;3.0;17.0;0.0;0.0;3/20/16 5:00 PM
0.0;12.65;569.1666666666666;1.37;20.18;3.0;18.0;0.0;0.0;3/20/16 6:00 PM
0.0;10.6;598.875;1.96;20.18;3.0;19.0;0.0;0.0;3/20/16 7:00 PM
1.0;9.34;610.2916666666666;1.37;20.18;3.0;20.0;0.0;0.0;3/20/16 8:00 PM
1.0;8.43;614.125;0.98;20.18;3.0;21.0;0.0;0.0;3/20/16 9:00 PM
1.0;8.26;614.5833333333333;0.0;20.18;3.0;22.0;0.0;0.0;3/20/16 10:00 PM
1.0;8.06;613.0416666666667;0.78;19.7424995;3.0;23.0;0.0;0.0;3/20/16 11:00 PM
1.0;7.91;613.8333333333333;1.27;20.256666;3.0;0.0;0.0;1.0;3/21/16 12:00 AM
1.0;7.98;614.4583333333333;0.98;20.7091665;3.0;1.0;0.0;1.0;3/21/16 1:00 AM
1.0;7.91;615.75;0.39;20.86;3.0;2.0;0.0;1.0;3/21/16 2:00 AM
1.0;8.06;614.875;1.37;20.86;3.0;3.0;0.0;1.0;3/21/16 3:00 AM
1.0;8.14;615.3333333333333;2.65;21.613333;3.0;4.0;0.0;1.0;3/21/16 4:00 AM
1.0;7.95;614.8333333333333;1.37;21.613333;3.0;5.0;0.0;1.0;3/21/16 5:00 AM
1.0;8.22;614.2916666666666;0.0;21.613333;3.0;6.0;0.0;1.0;3/21/16 6:00 AM
1.0;8.48;612.1666666666667;0.0;21.74499975;3.0;7.0;0.0;1.0;3/21/16 7:00 AM
1.0;10.16;597.7083333333334;0.0;22.464999999999996;3.0;8.0;1.0;1.0;3/21/16 8:00 AM
1.0;11.68;582.5;1.67;22.79;3.0;9.0;1.0;1.0;3/21/16 9:00 AM
1.0;13.83;563.0416666666667;3.72;22.79;3.0;10.0;1.0;1.0;3/21/16 10:00 AM
0.0;14.06;577.1570512820513;2.45;22.79;3.0;11.0;1.0;1.0;3/21/16 11:00 AM
0.0;12.67;558.0;3.23;22.79;3.0;12.0;1.0;1.0;3/21/16 12:00 PM
0.0;13.55;558.0;3.53;22.79;3.0;13.0;1.0;1.0;3/21/16 1:00 PM
0.0;13.74;552.0833333333334;5.19;22.79;3.0;14.0;1.0;1.0;3/21/16 2:00 PM
0.0;13.38;550.125;6.57;22.79;3.0;15.0;1.0;1.0;3/21/16 3:00 PM
0.0;13.04;545.5833333333333;5.49;22.79;3.0;16.0;1.0;1.0;3/21/16 4:00 PM
0.0;11.88;551.5;5.39;22.64416675;3.0;17.0;1.0;1.0;3/21/16 5:00 PM
0.0;10.79;591.6666666666667;3.53;22.206667;3.0;18.0;0.0;1.0;3/21/16 6:00 PM
0.0;10.18;605.0416666666667;1.27;22.206667;3.0;19.0;0.0;1.0;3/21/16 7:00 PM
0.0;10.01;608.0;2.45;21.539999;3.0;20.0;0.0;1.0;3/21/16 8:00 PM
0.0;9.87;609.25;0.98;21.539999;3.0;21.0;0.0;1.0;3/21/16 9:00 PM
0.0;9.62;609.875;1.96;21.389165750000004;3.0;22.0;0.0;1.0;3/21/16 10:00 PM
0.0;9.3;611.125;2.06;20.936666;3.0;23.0;0.0;1.0;3/21/16 11:00 PM
1.0;9.38;610.4166666666667;2.94;21.476667499999998;3.0;0.0;0.0;1.0;3/22/16 12:00 AM
1.0;9.36;610.75;3.63;21.656668;3.0;1.0;0.0;1.0;3/22/16 1:00 AM
1.0;9.43;610.625;1.76;21.656668;3.0;2.0;0.0;1.0;3/22/16 2:00 AM
1.0;9.43;611.0;2.06;21.7891675;3.0;3.0;0.0;1.0;3/22/16 3:00 AM
1.0;9.48;611.0;1.86;22.186666;3.0;4.0;0.0;1.0;3/22/16 4:00 AM
1.0;9.48;610.6666666666667;2.55;22.186666;3.0;5.0;0.0;1.0;3/22/16 5:00 AM
1.0;9.53;611.1666666666667;2.55;22.604167;3.0;6.0;0.0;1.0;3/22/16 6:00 AM
1.0;9.64;609.9583333333333;1.47;22.743334;3.0;7.0;0.0;1.0;3/22/16 7:00 AM
1.0;10.41;600.8333333333334;4.8;22.743334;3.0;8.0;1.0;1.0;3/22/16 8:00 AM
0.0;9.85;594.4166666666667;6.08;22.743334;3.0;9.0;1.0;1.0;3/22/16 9:00 AM
0.0;9.99;597.5;4.9;22.743334;3.0;10.0;1.0;1.0;3/22/16 10:00 AM
0.0;10.63;581.7916666666667;4.61;22.743334;3.0;11.0;1.0;1.0;3/22/16 11:00 AM
0.0;12.25;568.7083333333334;7.06;22.743334;3.0;12.0;1.0;1.0;3/22/16 12:00 PM
0.0;11.56;563.3333333333333;6.47;22.743334;3.0;13.0;1.0;1.0;3/22/16 1:00 PM
0.0;11.5;562.125;7.06;22.743334;3.0;14.0;1.0;1.0;3/22/16 2:00 PM
0.0;11.0;568.375;4.8;22.743334;3.0;15.0;1.0;1.0;3/22/16 3:00 PM
0.0;10.02;577.0833333333333;7.15;22.743334;3.0;16.0;1.0;1.0;3/22/16 4:00 PM
0.0;9.49;590.625;3.92;22.743334;3.0;17.0;1.0;1.0;3/22/16 5:00 PM
0.0;9.0;601.375;3.63;22.365833499999997;3.0;18.0;0.0;1.0;3/22/16 6:00 PM
0.0;8.6;607.875;3.23;21.8799995;3.0;19.0;0.0;1.0;3/22/16 7:00 PM
0.0;8.47;610.0833333333334;3.82;21.519999;3.0;20.0;0.0;1.0;3/22/16 8:00 PM
0.0;8.31;611.25;3.33;21.373332249999997;3.0;21.0;0.0;1.0;3/22/16 9:00 PM
0.0;8.05;612.7083333333333;2.74;20.933332;3.0;22.0;0.0;1.0;3/22/16 10:00 PM
0.0;8.12;613.5416666666666;2.25;20.933332;3.0;23.0;0.0;1.0;3/22/16 11:00 PM
1.0;8.11;614.5833333333333;3.33;21.370834;3.0;0.0;0.0;2.0;3/23/16 12:00 AM
1.0;7.96;614.7916666666666;2.25;21.516668;3.0;1.0;0.0;2.0;3/23/16 1:00 AM
1.0;8.04;615.0416666666667;3.04;21.516668;3.0;2.0;0.0;2.0;3/23/16 2:00 AM
1.0;8.31;614.5416666666667;3.04;21.8566665;3.0;3.0;0.0;2.0;3/23/16 3:00 AM
1.0;8.26;614.5;2.45;22.196665;3.0;4.0;0.0;2.0;3/23/16 4:00 AM
1.0;8.44;615.1666666666667;3.04;22.196665;3.0;5.0;0.0;2.0;3/23/16 5:00 AM
1.0;8.69;615.875;1.86;22.534998;3.0;6.0;0.0;2.0;3/23/16 6:00 AM
1.0;9.37;613.0416666666666;6.27;22.873331;3.0;7.0;0.0;2.0;3/23/16 7:00 AM
1.0;9.82;603.9583333333334;5.19;22.884997749999997;3.0;8.0;1.0;2.0;3/23/16 8:00 AM
0.0;10.9;586.6477272727273;5.49;22.919998;3.0;9.0;1.0;2.0;3/23/16 9:00 AM
0.0;10.0;591.0416666666667;7.74;22.919998;3.0;10.0;1.0;2.0;3/23/16 10:00 AM
0.0;11.72;569.375;8.43;22.919998;3.0;11.0;1.0;2.0;3/23/16 11:00 AM
0.0;12.87;559.7916666666667;9.21;22.919998;3.0;12.0;1.0;2.0;3/23/16 12:00 PM
0.0;11.78;555.75;7.74;22.919998;3.0;13.0;1.0;2.0;3/23/16 1:00 PM
0.0;11.6;563.2916666666666;6.96;22.919998;3.0;14.0;1.0;2.0;3/23/16 2:00 PM
0.0;11.27;565.7916666666667;9.31;22.919998;3.0;15.0;0.0;2.0;3/23/16 3:00 PM
0.0;11.41;537.75;7.55;22.919998;3.0;16.0;0.0;2.0;3/23/16 4:00 PM
0.0;11.2;510.70833333333337;5.78;22.919998;3.0;17.0;0.0;2.0;3/23/16 5:00 PM
0.0;10.38;535.7916666666666;2.94;22.919998;3.0;18.0;0.0;2.0;3/23/16 6:00 PM
0.0;8.71;600.2916666666666;1.27;22.794165;3.0;19.0;0.0;2.0;3/23/16 7:00 PM
0.0;8.59;611.75;0.98;22.27666625;3.0;20.0;0.0;2.0;3/23/16 8:00 PM
0.0;8.4;615.375;1.18;21.856667;3.0;21.0;0.0;2.0;3/23/16 9:00 PM
0.0;7.6;616.75;1.37;21.856667;3.0;22.0;0.0;2.0;3/23/16 10:00 PM
0.0;7.45;615.9166666666667;2.35;21.29;3.0;23.0;0.0;2.0;3/23/16 11:00 PM
1.0;7.48;615.2916666666667;1.57;21.29;3.0;0.0;0.0;0.0;3/24/16 12:00 AM
1.0;6.97;616.375;1.37;21.29;3.0;1.0;0.0;0.0;3/24/16 1:00 AM
1.0;5.93;617.7916666666666;0.78;21.011667;3.0;2.0;0.0;0.0;3/24/16 2:00 AM
1.0;5.34;621.125;0.0;20.733334;3.0;3.0;0.0;0.0;3/24/16 3:00 AM
1.0;5.2;621.9166666666667;0.0;20.733334;3.0;4.0;0.0;0.0;3/24/16 4:00 AM
1.0;5.16;622.5833333333334;0.69;20.733334;3.0;5.0;0.0;0.0;3/24/16 5:00 AM